x1,x2,x3,x4,x5,x6,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,,
id119310,7,LGE_LG-K428,US,0,2001,0,17,0,2,0,0,0.2121212121,0,33,LGE,0,7,0,0,0,0,0,TRUE,492786776143062094,Facebook,NA,,
id64643,6.0.1,LGE_LG-M151,CA,1,1991,0,27,0,3,0,0.03571428571,0.4285714286,0,28,LGE,0,6,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id128212,7.1.1,ZTE_Z839,US,1,1973,0,45,0,2,1,0.0625,0.1875,0,48,ZTE,0,7,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id26725,8.0.0,samsung_SM-G930V,US,1,2000,0,18,0,1,1,0.05084745763,0,0,59,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id108423,6.0.1,ZTE_Z956,US,1,1987,0,31,0,1,0,0,0.09090909091,0,44,ZTE,0,6,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id142534,8.0.0,LGE_LG-H873,CA,0,1999,0,19,0,2,2,0.03225806452,0.06451612903,0,62,LGE,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id14556,8.1.0,HUAWEI_JSN-L21,DE,0,1989,0,29,0,1,2,0.01851851852,0.2037037037,0,108,HUAWEI,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id94057,8.0.0,samsung_SM-G930F,SE,2,1999,0,19,0,1,1,0,0.2105263158,0,57,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id28386,5.1.1,samsung_SM-T280,US,1,1971,0,47,0,2,0,0,0.375,0,16,samsung,0,5,0,0,1,0,0,FALSE,NA,NA,NA,,
id106932,8.0.0,HUAWEI_ANE-LX1,GB,0,1987,0,31,0,2,0,0,0.1333333333,0,45,HUAWEI,0,8,0,0,0,1,0,TRUE,komistplay-i27756399aaf0e5a,UnityAds - Android,Unity,,
id24367,8.0.0,samsung_SM-N950U,CA_US,1,1991,0,27,0,6,3,0.0988372093,0.2209302326,0,172,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id71553,9,samsung_SM-N960U,US,2,1999,0,19,0,4,3,0.02752293578,0.09174311927,0,109,samsung,0,9,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id96270,8.0.0,samsung_SM-G950F,PL,0,2000,0,18,0,0,1,0.0303030303,0.2575757576,0,132,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id65444,8.0.0,HUAWEI_LDN-LX2,AU,1,1976,0,42,0,3,1,0.04166666667,0.2083333333,0,48,HUAWEI,0,8,0,0,1,1,0,FALSE,574253038517356133,Facebook,Play Games. Earn Money.,,
id138621,5.1.1,samsung_SAMSUNG-SM-G870A,US,0,1997,0,21,0,3,2,0.01333333333,0.09333333333,0,75,samsung,0,5,0,0,0,0,0,FALSE,492787488847698857,Facebook,NA,,
id2053,7.1.2,LGE_LM-X210(G),US,1,1963,0,55,0,0,0,0.02272727273,0.3863636364,0,44,LGE,0,7,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id99598,8.0.0,HUAWEI_WAS-LX2,NZ,1,1977,0,41,0,2,1,0.0243902439,0.1463414634,0,41,HUAWEI,0,8,0,0,1,1,0,FALSE,komistplay-i273dcf86faab892,Facebook,Campaign 2018-10-05 12:10:35:839,,
id28129,7,Quanta_QTASUN1,US,1,1974,0,44,0,3,1,0.07792207792,0.1818181818,0,77,Quanta,1,7,0,0,1,0,0,FALSE,578596649534875174,Facebook,Pirate Kings,,
id3521,9,HUAWEI_CLT-L29,SE,0,1986,0,32,0,2,1,0.07,0.14,0,100,HUAWEI,0,9,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id27194,8.1.0,TCL_6062W,US,1,1954,0,64,0,2,0,0.01612903226,0.1290322581,0,62,TCL,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id125655,7,samsung_SM-G903W,CA,1,1997,0,21,0,0,0,0.1428571429,0.0612244898,0,49,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id136356,8.0.0,samsung_SM-G950U,US,1,1977,0,41,0,5,1,0.04605263158,0.3815789474,0,152,samsung,0,8,0,0,1,1,0,TRUE,578596649534875174,Facebook,Pirate Kings,,
id18920,8.0.0,motorola_moto e5 play,US,1,1987,0,31,0,1,1,0.03448275862,0.1896551724,0,58,motorola,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id3415,8.0.0,samsung_SM-G965U,US,1,1986,0,32,0,6,1,0.09395973154,0.09395973154,0,149,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id31180,6.0.1,ZTE_ZTE BLADE A512,GB,1,1985,0,33,0,0,0,0.05555555556,0,0,18,ZTE,0,6,0,0,1,0,0,FALSE,NA,NA,NA,,
id114905,7.1.2,LGE_LM-X210CM,US,0,1961,0,57,0,3,0,0,0.3421052632,0,38,LGE,0,7,0,0,0,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id114759,6.0.1,LGE_LG-M153,US,1,1969,0,49,0,3,0,0,0.3333333333,0,21,LGE,0,6,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id17061,8.1.0,LGE_LM-X210(G),US,1,1977,0,41,0,2,1,0.06060606061,0.1515151515,0,33,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id74867,7.1.2,KYOCERA_E6810,US,0,1997,0,21,0,1,0,0,0.01176470588,0,85,KYOCERA,1,7,0,0,0,0,0,FALSE,586206336715673895,Facebook,Copy Tests,,
id85763,6.0.1,LGE_LG-K220,PE,1,1986,0,32,0,2,0,0,0.1290322581,0,31,LGE,0,6,0,0,1,0,0,FALSE,komistplay-i27d3c670e53e92c,UnityAds - Android,Unity,,
id40171,6.0.1,samsung_SAMSUNG-SM-J321AZ,CA,0,2005,0,13,0,0,0,0,0.1111111111,0,18,samsung,0,6,0,0,0,0,0,FALSE,282202902410497492,YouTube,Mistplay Android/iOS,,
id9795,7.1.2,LGE_LM-X210CM,US,0,1990,0,28,0,1,2,0.02564102564,0.3076923077,0,39,LGE,0,7,0,0,0,0,0,FALSE,NA,NA,NA,,
id18340,8.0.0,samsung_SM-G950U,US,1,1987,0,31,0,4,0,0.0325203252,0.1300813008,0,123,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id130401,8.1.0,LGE_LM-X410PM,US,1,1974,0,44,0,1,3,0.04347826087,0.0652173913,0,46,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id52888,8.0.0,motorola_moto e5 play,US,1,1959,0,59,0,4,0,0.03846153846,0.2307692308,0,52,motorola,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id95444,6.0.1,samsung_SM-J327P,US,1,1970,0,48,0,2,2,0.0612244898,0.04081632653,0,49,samsung,0,6,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id105988,7,LGE_LG-M430,US,1,1953,0,65,0,0,0,0.07142857143,0.03571428571,0,28,LGE,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id75299,8.0.0,samsung_SM-G950U,US,0,2000,0,18,0,10,1,0.004347826087,0.4347826087,0,230,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id80729,7,LGE_LGMP450,US,0,1992,0,26,0,1,0,0,0.1690140845,0,71,LGE,0,7,0,0,0,0,0,TRUE,NA,NA,NA,,
id124126,7.1.1,motorola_Moto E (4),US,0,2006,0,12,0,3,2,0.01754385965,0.2280701754,0,57,motorola,0,7,0,0,0,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
id128136,7,samsung_SM-G920I,AU,1,1977,0,41,0,3,1,0.06730769231,0.1538461538,0,104,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id2406,7.1.1,motorola_Moto E (4) Plus,GB,0,2000,0,18,0,0,0,0.02857142857,0.08571428571,0,35,motorola,0,7,0,0,0,0,0,FALSE,459856103233242576,Facebook,Play Games. Earn Money.,,
id78181,7,samsung_SM-G920I,NZ,0,1995,0,23,0,2,1,0,0.1451612903,0,62,samsung,0,7,0,0,0,0,0,TRUE,NA,NA,NA,,
id13268,5.1.1,OPPO_F1f,AU,1,1984,0,34,0,2,0,0,0.06944444444,0,144,OPPO,0,5,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id37110,8.0.0,motorola_moto g(6) play,US,1,1979,0,39,0,1,0,0.05769230769,0.2692307692,0,52,motorola,0,8,0,0,1,1,0,FALSE,NA,NA,NA,,
id117594,8.1.0,samsung_SM-T380,US,0,1985,0,33,0,2,0,0.05882352941,0.3382352941,0,68,samsung,0,8,0,0,0,1,0,TRUE,492786776143062094,Facebook,NA,,
id132099,6.0.1,LGE_LG-K100,GB,0,1996,0,22,0,1,0,0,0.2,0,10,LGE,0,6,0,0,0,0,0,FALSE,NA,NA,NA,,
id140398,7.1.2,Xiaomi_Redmi 4A,SG,1,1987,0,31,0,0,0,0.06097560976,0.01219512195,0,82,Xiaomi,0,7,0,0,1,0,0,FALSE,574253038517356133,Facebook,Play Games. Earn Money.,,
id106103,8.1.0,HUAWEI_CLT-L29,NO,0,1989,0,29,0,1,1,0.04347826087,0.1739130435,0,46,HUAWEI,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id116551,9,Google_Pixel,US,1,1993,0,25,0,1,0,0.0404040404,0.1111111111,0,99,Google,0,9,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id88602,7.1.1,asus_ASUS_X017DA,CA,0,1996,0,22,0,0,0,0.009523809524,0.1047619048,0,105,asus,0,7,0,0,0,0,0,FALSE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id112071,8.0.0,motorola_moto g(6),US,1,1996,0,22,0,6,1,0.06349206349,0.2698412698,0,63,motorola,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id25564,8.0.0,samsung_SM-G950U,US,0,1990,0,28,0,6,2,0.01030927835,0.1649484536,0,97,samsung,0,8,0,0,0,1,0,TRUE,576465400783883159,Facebook,Gamer Giftcards,,
id109537,6.0.1,samsung_SM-S903VL,US,0,1995,0,23,0,5,0,0.01333333333,0.2933333333,0,75,samsung,0,6,0,0,0,0,0,FALSE,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
id93267,9,samsung_SM-G965U,US,1,1995,0,23,0,2,1,0.1007751938,0.06201550388,0,129,samsung,0,9,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id22978,7.1.2,LGE_LM-X210(G),US,0,1972,0,46,0,4,0,0.04838709677,0.1774193548,0,62,LGE,0,7,0,0,0,0,0,FALSE,492788683804896940,Facebook,NA,,
id2417,6.0.1,samsung_SM-S903VL,US,0,1988,0,30,0,2,1,0.02898550725,0.1014492754,0,69,samsung,0,6,0,0,0,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id14156,5.1.1,samsung_SM-G530T,US,0,1998,0,20,0,1,0,0,0.1052631579,0,38,samsung,0,5,0,0,0,0,0,FALSE,NA,NA,NA,,
id135845,8.1.0,OnePlus_ONEPLUS A5010,GB,2,1995,0,23,0,6,1,0.05306122449,0.1591836735,0,245,OnePlus,0,8,0,0,0,1,0,TRUE,576422175842834761,Facebook,Yahtzee,,
id49318,8.0.0,samsung_SM-G950U,US,1,1986,0,32,0,0,2,0.07386363636,0.02840909091,0,176,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id134355,6.0.1,samsung_SM-S327VL,US,0,1994,0,24,0,4,0,0,0.3225806452,0,31,samsung,0,6,0,0,0,0,0,TRUE,594957919666487670,1jDt9wNuM,NA,,
id9366,7,LGE_LG-M150,US,0,1992,0,26,0,1,3,0,0.07692307692,0,39,LGE,0,7,0,0,0,0,0,TRUE,NA,NA,NA,,
id74029,8.0.0,motorola_moto e5 play,US,1,1977,0,41,0,3,3,0.04,0.16,0,50,motorola,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id65793,8.0.0,samsung_SM-J600FN,GB,0,1993,0,25,0,4,0,0.07843137255,0.2352941176,0,51,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id14032,8.0.0,samsung_SM-G950U1,US,0,2000,0,18,0,4,0,0,0.08333333333,1,108,samsung,0,8,1,0,0,1,0,TRUE,NA,NA,NA,,
id31530,6.0.1,samsung_SM-S907VL,US,0,1962,0,56,0,5,0,0.07792207792,0.3376623377,0,77,samsung,0,6,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id142466,7,motorola_Moto G (4),US,0,1999,0,19,0,4,1,0.09302325581,0.1395348837,0,43,motorola,0,7,0,0,0,0,0,FALSE,512399732703117729,Facebook,Play Games. Earn Money.,,
id24553,7.1.1,ZTE_Z558VL,US,0,1983,0,35,0,1,0,0.02127659574,0.1276595745,0,47,ZTE,0,7,0,0,0,0,0,TRUE,512399732703117729,Facebook,Play Games. Earn Money.,,
id24184,7.1.1,motorola_Moto E (4),SE,0,1985,0,33,0,0,0,0,0.2857142857,0,28,motorola,0,7,0,0,0,0,0,FALSE,578273416764105287,Facebook,Gamer Giftcards,,
id114395,7,samsung_SM-J327T,US,1,2000,0,18,0,1,1,0,0.1081081081,0,37,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i279610ed6265125,Bidalgo - Snapchat,Snapchat,,
id138906,8.1.0,ZTE_ZTE BLADE A530,DE,0,1993,0,25,0,5,0,0,0.4146341463,0,41,ZTE,0,8,0,0,0,1,0,FALSE,497056817508328233,Facebook,Play Games. Earn Money.,,
id24178,8.1.0,LGE_LM-X210(G),US,0,1997,0,21,0,3,0,0.02127659574,0.2340425532,0,47,LGE,0,8,0,0,0,1,0,FALSE,NA,NA,NA,,
id8825,6.0.1,samsung_SM-J327P,US,0,1972,0,46,0,0,1,0,0.1666666667,0,42,samsung,0,6,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id45708,7,samsung_SM-J327T1,US,1,1963,0,55,0,0,0,0.1111111111,0.2,0,45,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i27ecb3674dadd78,UnityAds - Android,Unity,,
id51681,7.1.2,LGE_LG-SP200,US,0,1976,0,42,0,1,2,0.04444444444,0.06666666667,0,45,LGE,0,7,0,0,0,0,0,FALSE,492787488847698857,Facebook,NA,,
id122431,7.1.1,samsung_SM-T377V,US,0,1995,0,23,0,7,1,0.01886792453,0.4150943396,0,53,samsung,0,7,0,0,0,0,0,TRUE,606333641115028896,8omeQskJW,NA,,
id58862,8.0.0,samsung_SM-G960W,CA,0,1988,0,30,0,1,1,0.04854368932,0.06796116505,0,103,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id123290,8.0.0,samsung_SM-G935F,NZ,0,1999,0,19,0,4,0,0,0.3428571429,0,70,samsung,0,8,0,0,0,1,0,TRUE,574253038517356133,Facebook,Play Games. Earn Money.,,
id56561,8.0.0,samsung_SM-G960U1,NO,0,2000,0,18,0,2,1,0.03174603175,0.06349206349,0,63,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id19067,7.1.2,LGE_LM-X210CM,US,0,1999,0,19,0,1,0,0,0.1666666667,0,24,LGE,0,7,0,0,0,0,0,FALSE,602322014350981134,FUWt7693w,NA,,
id61743,8.0.0,samsung_SM-G955W,CA,0,1996,0,22,0,2,1,0.024,0.232,0,125,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27231fc4237c05a,Instagram,Default Facebook,,
id34843,8.0.0,samsung_SAMSUNG-SM-G930A,US,1,1955,0,63,0,0,2,0.06382978723,0.03191489362,0,94,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id873,8.0.0,HUAWEI_LLD-L31,PT,1,2000,0,18,0,5,2,0.1449275362,0.1739130435,0,69,HUAWEI,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id58787,7,samsung_SM-J327T1,US,1,2004,0,14,0,0,1,0.02777777778,0,0,36,samsung,0,7,0,0,1,0,0,TRUE,NA,NA,NA,,
id131813,5.1.1,samsung_SM-G530T1,US,1,1968,0,50,0,2,0,0.02564102564,0.1025641026,0,39,samsung,0,5,0,0,1,0,0,FALSE,NA,NA,NA,,
id125313,9,OnePlus_ONEPLUS A6003,US,1,2000,0,18,0,5,3,0.05625,0.05,0,160,OnePlus,0,9,0,0,1,1,0,TRUE,568853918193827296,Facebook,Amazon,,
id75251,8.1.0,samsung_SM-J727V,US,0,1996,0,22,1,1,0,0,0.09090909091,1,44,samsung,0,8,1,1,0,1,0,TRUE,576465400783883159,Facebook,Gamer Giftcards,,
id42080,6.0.1,samsung_SM-G800Y,AU,0,1990,0,28,0,1,0,0.01,0.05,0,100,samsung,0,6,0,0,0,0,0,FALSE,440916414145148276,YouTube,Knights and Dragons,,
id48170,6.0.1,Alco_RCT6873W42,US,0,1992,1.38504,26,0,2,0,0,0.2380952381,0,21,Alco,0,6,0,0,0,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
id34923,4.4.2,HUAWEI_HUAWEI G750-T01,US,1,1996,0,22,0,2,0,0.09090909091,0.3636363636,1,11,HUAWEI,0,4,1,0,1,0,0,FALSE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id132394,8.1.0,motorola_Moto G (5),GB,1,1982,0,36,0,3,0,0.09302325581,0.2790697674,0,43,motorola,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id23732,7,TP-Link_Neffos X1 Lite,FR,0,2000,0,18,0,1,1,0.01333333333,0.09333333333,0,75,TP-Link,1,7,0,0,0,0,1,FALSE,NA,NA,NA,,
id59261,9,samsung_SM-G960F,NO,0,2000,0,18,0,5,0,0,0.25,0,56,samsung,0,9,0,0,0,1,0,TRUE,NA,NA,NA,,
id130566,8.1.0,HUAWEI_PAR-LX1,FI,0,1983,0,35,0,2,1,0.01960784314,0.1176470588,0,51,HUAWEI,0,8,0,0,0,1,0,FALSE,578274137794105583,Facebook,Play Games Earn Money,,
id50738,7,LGE_LGL84VL,US,0,1985,0,33,0,6,0,0,0.4893617021,0,47,LGE,0,7,0,0,0,0,0,TRUE,492787488847698857,Facebook,NA,,
id8777,6.0.1,samsung_SM-S327VL,US,0,1981,0,37,0,1,0,0,0.2162162162,0,37,samsung,0,6,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id73838,7,samsung_SAMSUNG-SM-G930A,US,0,1973,0,45,0,1,1,0.04273504274,0.03418803419,0,117,samsung,0,7,0,0,0,0,0,TRUE,578596649534875174,Facebook,Pirate Kings,,
id33840,9,HUAWEI_POT-LX1,DE,0,1996,0,22,0,1,0,0,0.1666666667,0,24,HUAWEI,0,9,0,0,0,1,0,FALSE,NA,NA,NA,,
id113678,6.0.1,samsung_SM-S327VL,US,1,1998,0,20,0,2,1,0.06818181818,0.2045454545,0,44,samsung,0,6,0,0,1,0,0,TRUE,568853918193827296,Facebook,Amazon,,
id66157,7.1.1,ZTE_Z982,US,1,1985,0,33,0,1,1,0.1029411765,0.04411764706,0,68,ZTE,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id2060,7,LGE_LGMP450,US,1,1998,0,20,0,3,1,0,0.1666666667,0,48,LGE,0,7,0,0,1,0,0,TRUE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id62321,7.1.1,motorola_Moto E (4),US,0,2000,0,18,0,0,1,0.07142857143,0.07142857143,0,28,motorola,0,7,0,0,0,0,0,FALSE,NA,NA,NA,,
id54696,6,HUAWEI_ALE-L21,DE,1,1985,0,33,0,0,0,0.0303030303,0.2424242424,0,33,HUAWEI,0,6,0,0,1,0,0,FALSE,NA,NA,NA,,
id28034,9,samsung_SM-G965F,GB,0,1998,0,20,0,2,1,0.06862745098,0.1764705882,0,102,samsung,0,9,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id129380,6,LGE_LG-K373,US,0,1999,0,19,0,0,0,0,0.2058823529,0,34,LGE,0,6,0,0,0,0,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id112924,7,BLU_Life One X3,US,1,1975,0,43,0,17,1,0.1098901099,0.4505494505,0,182,BLU,1,7,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id140787,8.0.0,samsung_SM-G950U,US,0,1999,0,19,0,4,1,0.03846153846,0.2153846154,0,130,samsung,0,8,0,0,0,1,0,TRUE,512399732703117729,Facebook,Play Games. Earn Money.,,
id142042,8.0.0,samsung_SM-G930F,SE,0,1998,0,20,0,2,1,0.01360544218,0.09523809524,0,147,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id94420,8.0.0,samsung_SM-G960U,US,0,1996,0,22,0,2,0,0.007518796992,0.3684210526,0,133,samsung,0,8,0,0,0,1,0,TRUE,586206336715673895,Facebook,Copy Tests,,
id81838,7.1.1,motorola_XT1609,US,1,1967,0,51,0,0,0,0,0.25,0,28,motorola,0,7,0,0,1,0,0,FALSE,NA,NA,NA,,
id31321,6.0.1,samsung_SM-G900P,US,2,1935,0,83,0,0,1,0,0.01666666667,0,60,samsung,0,6,0,0,0,0,0,FALSE,NA,NA,NA,,
id119715,9,samsung_SM-G960U,US,0,1978,0,40,0,2,3,0.0380952381,0.05714285714,0,105,samsung,0,9,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id101938,8.1.0,samsung_SM-J727T1,US,0,1989,0,29,0,1,1,0,0.1578947368,0,38,samsung,0,8,0,0,0,1,0,TRUE,573880939902959083,Facebook,Fortnite,,
id92698,7,LGE_LG-LS997,US,0,2005,0,13,0,3,2,0.01724137931,0.1379310345,0,58,LGE,0,7,0,0,0,0,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id6280,7.1.1,Yulong_REVVLPLUS C3701A,US,1,1981,0,37,0,2,0,0,0.1428571429,0,35,Yulong,1,7,0,0,1,0,0,TRUE,NA,NA,NA,,
id40685,8.0.0,samsung_SM-A520W,CA,1,1998,0,20,0,2,1,0.03773584906,0.05660377358,0,53,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id116469,8.0.0,samsung_SM-G960F,NO,1,1997,0,21,0,3,1,0.04,0.08,0,100,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id82517,7.1.1,samsung_SM-J700T1,US,0,1999,0,19,0,1,0,0,0.02857142857,1,35,samsung,0,7,1,0,0,0,0,FALSE,NA,NA,NA,,
id140051,5.1.1,samsung_SM-T280,CA,0,1986,0,32,0,3,0,0.08823529412,0.2058823529,0,68,samsung,0,5,0,0,0,0,0,FALSE,NA,NA,NA,,
id18430,7,LGE_LG-LS777,US,1,1994,0,24,0,2,3,0,0.1162790698,0,43,LGE,0,7,0,0,1,0,0,TRUE,NA,NA,NA,,
id5937,8.0.0,samsung_SM-G950U,US,1,1993,0,25,0,0,1,0.07619047619,0.06666666667,0,105,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id63477,6.0.1,samsung_SM-G900F,GB,0,1994,0,24,0,1,0,0,0.2045454545,0,44,samsung,0,6,0,0,0,0,0,FALSE,NA,NA,NA,,
id60094,6.0.1,TCL_Alcatel 6055U,US,1,1992,0,26,0,0,0,0.02666666667,0.05333333333,0,75,TCL,0,6,0,0,1,0,0,FALSE,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
id69334,6.0.1,ZTE_K88,US,0,1988,0,30,0,2,1,0.01960784314,0.137254902,0,51,ZTE,0,6,0,0,0,0,0,FALSE,492786776143062094,Facebook,NA,,
id33260,8.0.0,Sony_F8331,GB,0,1993,0,25,0,3,0,0.01851851852,0.2222222222,0,54,Sony,0,8,0,0,0,1,0,TRUE,573880939902959083,Facebook,Fortnite,,
id13968,8.1.0,LGE_LG-Q710AL,US,1,1975,0,43,0,4,2,0.01886792453,0.07547169811,0,53,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id52208,7,samsung_SM-A310F,NO,0,1978,0,40,0,1,1,0.01886792453,0,0,53,samsung,0,7,0,0,0,0,0,FALSE,NA,NA,NA,,
id48749,8.1.0,samsung_SM-T580,FR,0,1987,0,31,1,3,1,0,0.08695652174,0,46,samsung,0,8,0,1,0,1,1,FALSE,NA,NA,NA,,
id129067,8.0.0,samsung_SM-G950U,US,1,1993,0,25,0,10,2,0.06451612903,0.2258064516,0,124,samsung,0,8,0,0,1,1,0,TRUE,NA,NA,NA,,
id67474,8.0.0,LGE_LG-G710,US,1,1995,0,23,0,0,1,0.01724137931,0.06896551724,0,58,LGE,0,8,0,0,1,1,0,TRUE,NA,NA,NA,,
id98288,7.1.2,LGE_LM-X210(G),US,0,1985,0,33,0,2,0,0.1224489796,0.2448979592,0,49,LGE,0,7,0,0,0,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
id53748,8.1.0,samsung_SM-J727P,US,0,1996,0,22,0,0,1,0,0.18,0,50,samsung,0,8,0,0,0,1,0,TRUE,492786776143062094,Facebook,NA,,
